Agent,Answered (Y/N),Avg Talk Duration,Call Id,Date,Resolved,Time,Topic,Satisfaction rating,Speed of answer in seconds
Greg,N,,ID4529,2021-03-21,N,30-12-1899 16:12:00,Technical Support,,
Greg,N,,ID4602,2021-03-23,N,30-12-1899 12:27:22,Technical Support,,
Greg,N,,ID4644,2021-03-24,N,30-12-1899 09:37:26,Technical Support,,
Greg,N,,ID4707,2021-03-25,N,30-12-1899 11:00:58,Technical Support,,
Greg,N,,ID4795,2021-03-27,N,30-12-1899 11:03:50,Technical Support,,
Greg,N,,ID4900,2021-03-29,N,30-12-1899 10:49:26,Technical Support,,
Greg,N,,ID4979,2021-03-31,N,30-12-1899 10:39:22,Technical Support,,
Jim,N,,ID1004,2021-01-18,N,30-12-1899 13:10:34,Technical Support,,
Jim,N,,ID1300,2021-01-24,N,30-12-1899 10:04:48,Technical Support,,
Jim,N,,ID1372,2021-01-25,N,30-12-1899 12:21:36,Technical Support,,
Jim,N,,ID1482,2021-01-27,N,30-12-1899 13:03:22,Technical Support,,
Jim,N,,ID1588,2021-01-29,N,30-12-1899 10:50:53,Technical Support,,
Jim,N,,ID1695,2021-01-30,N,30-12-1899 16:32:10,Technical Support,,
Jim,N,,ID1749,2021-01-31,N,30-12-1899 14:05:17,Technical Support,,
Jim,N,,ID1777,2021-02-01,N,30-12-1899 09:25:55,Technical Support,,
Jim,N,,ID2096,2021-02-05,N,30-12-1899 17:39:50,Technical Support,,
Jim,N,,ID2444,2021-02-12,N,30-12-1899 10:16:19,Technical Support,,
Jim,N,,ID2556,2021-02-14,N,30-12-1899 12:57:36,Technical Support,,
Jim,N,,ID2635,2021-02-15,N,30-12-1899 14:51:22,Technical Support,,
Jim,N,,ID3018,2021-02-22,N,30-12-1899 14:06:43,Technical Support,,
Jim,N,,ID3084,2021-02-23,N,30-12-1899 15:21:36,Technical Support,,
Jim,N,,ID3406,2021-03-01,N,30-12-1899 12:36:00,Technical Support,,
Jim,N,,ID3725,2021-03-06,N,30-12-1899 13:46:34,Technical Support,,
Jim,N,,ID3908,2021-03-10,N,30-12-1899 09:51:50,Technical Support,,
Jim,N,,ID4118,2021-03-13,N,30-12-1899 17:24:00,Technical Support,,
Jim,N,,ID4210,2021-03-15,N,30-12-1899 17:05:17,Technical Support,,
Jim,N,,ID4220,2021-03-15,N,30-12-1899 17:47:02,Technical Support,,
Jim,N,,ID4317,2021-03-17,N,30-12-1899 16:52:19,Technical Support,,
Jim,N,,ID4556,2021-03-22,N,30-12-1899 12:07:12,Technical Support,,
Jim,N,,ID4797,2021-03-27,N,30-12-1899 11:09:36,Technical Support,,
Jim,N,,ID4968,2021-03-30,N,30-12-1899 16:29:17,Technical Support,,
Joe,N,,ID1008,2021-01-18,N,30-12-1899 14:58:34,Technical Support,,
Joe,N,,ID1041,2021-01-19,N,30-12-1899 10:13:26,Technical Support,,
Joe,N,,ID1158,2021-01-21,N,30-12-1899 15:47:31,Technical Support,,
Joe,N,,ID1386,2021-01-25,N,30-12-1899 14:26:53,Technical Support,,
Joe,N,,ID1626,2021-01-29,N,30-12-1899 16:10:34,Technical Support,,
Joe,N,,ID1987,2021-02-04,N,30-12-1899 12:36:00,Technical Support,,
Joe,N,,ID2012,2021-02-04,N,30-12-1899 15:47:31,Technical Support,,
Joe,N,,ID2349,2021-02-10,N,30-12-1899 16:27:50,Technical Support,,
Joe,N,,ID2813,2021-02-18,N,30-12-1899 14:47:02,Technical Support,,
Joe,N,,ID3377,2021-02-28,N,30-12-1899 15:25:55,Technical Support,,
Joe,N,,ID3680,2021-03-05,N,30-12-1899 16:20:38,Technical Support,,
Joe,N,,ID3778,2021-03-07,N,30-12-1899 13:53:46,Technical Support,,
Joe,N,,ID4454,2021-03-20,N,30-12-1899 15:23:02,Technical Support,,
Joe,N,,ID4778,2021-03-26,N,30-12-1899 15:20:10,Technical Support,,
Martha,N,,ID1148,2021-01-21,N,30-12-1899 10:59:31,Technical Support,,
Martha,N,,ID1159,2021-01-21,N,30-12-1899 15:48:58,Technical Support,,
Martha,N,,ID1176,2021-01-21,N,30-12-1899 17:26:53,Technical Support,,
Martha,N,,ID1228,2021-01-22,N,30-12-1899 17:38:24,Technical Support,,
Martha,N,,ID1262,2021-01-23,N,30-12-1899 12:54:43,Technical Support,,
Martha,N,,ID1479,2021-01-27,N,30-12-1899 13:00:29,Technical Support,,
Martha,N,,ID1518,2021-01-27,N,30-12-1899 17:42:43,Technical Support,,
Martha,N,,ID1780,2021-02-01,N,30-12-1899 09:37:26,Technical Support,,
Martha,N,,ID1878,2021-02-02,N,30-12-1899 16:52:19,Technical Support,,
Martha,N,,ID1905,2021-02-03,N,30-12-1899 11:34:05,Technical Support,,
Martha,N,,ID2026,2021-02-04,N,30-12-1899 17:57:07,Technical Support,,
Martha,N,,ID2090,2021-02-05,N,30-12-1899 16:23:31,Technical Support,,
Martha,N,,ID2151,2021-02-07,N,30-12-1899 09:28:48,Technical Support,,
Martha,N,,ID2192,2021-02-07,N,30-12-1899 16:19:12,Technical Support,,
Martha,N,,ID2286,2021-02-09,N,30-12-1899 15:54:43,Technical Support,,
Martha,N,,ID2771,2021-02-17,N,30-12-1899 17:12:29,Technical Support,,
Martha,N,,ID3068,2021-02-23,N,30-12-1899 13:26:24,Technical Support,,
Martha,N,,ID3077,2021-02-23,N,30-12-1899 14:38:24,Technical Support,,
Martha,N,,ID3457,2021-03-02,N,30-12-1899 10:09:07,Technical Support,,
Martha,N,,ID3757,2021-03-07,N,30-12-1899 10:58:05,Technical Support,,
Martha,N,,ID3786,2021-03-07,N,30-12-1899 15:30:14,Technical Support,,
Martha,N,,ID3930,2021-03-10,N,30-12-1899 13:48:00,Technical Support,,
Martha,N,,ID4113,2021-03-13,N,30-12-1899 16:53:46,Technical Support,,
Martha,N,,ID4288,2021-03-17,N,30-12-1899 11:25:26,Technical Support,,
Martha,N,,ID4300,2021-03-17,N,30-12-1899 14:00:58,Technical Support,,
Martha,N,,ID4856,2021-03-28,N,30-12-1899 10:26:24,Technical Support,,
Martha,N,,ID4896,2021-03-29,N,30-12-1899 10:39:22,Technical Support,,
Stewart,N,,ID1093,2021-01-20,N,30-12-1899 09:05:46,Technical Support,,
Stewart,N,,ID1130,2021-01-20,N,30-12-1899 17:55:41,Technical Support,,
Stewart,N,,ID1181,2021-01-22,N,30-12-1899 09:11:31,Technical Support,,
Stewart,N,,ID1201,2021-01-22,N,30-12-1899 12:47:31,Technical Support,,
Stewart,N,,ID1409,2021-01-26,N,30-12-1899 09:51:50,Technical Support,,
Stewart,N,,ID1610,2021-01-29,N,30-12-1899 14:11:02,Technical Support,,
Stewart,N,,ID1631,2021-01-29,N,30-12-1899 17:52:48,Technical Support,,
Stewart,N,,ID1833,2021-02-01,N,30-12-1899 17:24:00,Technical Support,,
Stewart,N,,ID1976,2021-02-04,N,30-12-1899 11:45:36,Technical Support,,
Stewart,N,,ID2760,2021-02-17,N,30-12-1899 15:46:05,Technical Support,,
Stewart,N,,ID2799,2021-02-18,N,30-12-1899 11:34:05,Technical Support,,
Stewart,N,,ID2925,2021-02-20,N,30-12-1899 15:53:17,Technical Support,,
Stewart,N,,ID3420,2021-03-01,N,30-12-1899 13:20:38,Technical Support,,
Stewart,N,,ID3632,2021-03-04,N,30-12-1899 17:22:34,Technical Support,,
Stewart,N,,ID3949,2021-03-11,N,30-12-1899 09:10:05,Technical Support,,
Stewart,N,,ID4092,2021-03-13,N,30-12-1899 14:13:55,Technical Support,,
Stewart,N,,ID4860,2021-03-28,N,30-12-1899 11:28:19,Technical Support,,
Becky,Y,30-12-1899 00:00:37,ID4717,2021-03-25,N,30-12-1899 14:49:55,Admin Support,1,70
Diane,Y,30-12-1899 00:03:02,ID2713,2021-02-17,N,30-12-1899 09:23:02,Admin Support,1,17
Diane,Y,30-12-1899 00:02:10,ID2985,2021-02-21,N,30-12-1899 15:46:05,Admin Support,1,106
Greg,Y,30-12-1899 00:05:32,ID2915,2021-02-20,N,30-12-1899 14:28:19,Admin Support,1,15
Greg,Y,30-12-1899 00:00:38,ID4071,2021-03-12,N,30-12-1899 17:52:48,Admin Support,1,95
Stewart,Y,30-12-1899 00:02:16,ID2076,2021-02-05,N,30-12-1899 14:35:31,Admin Support,1,39
Jim,Y,30-12-1899 00:03:31,ID2045,2021-02-05,N,30-12-1899 11:13:55,Admin Support,2,25
Jim,Y,30-12-1899 00:03:10,ID3909,2021-03-10,N,30-12-1899 10:06:14,Admin Support,2,115
Joe,Y,30-12-1899 00:04:04,ID1131,2021-01-20,N,30-12-1899 17:57:07,Admin Support,2,100
Martha,Y,30-12-1899 00:02:38,ID1652,2021-01-30,N,30-12-1899 11:52:48,Admin Support,2,68
Stewart,Y,30-12-1899 00:00:57,ID4938,2021-03-29,N,30-12-1899 15:40:19,Admin Support,2,26
Becky,Y,30-12-1899 00:03:31,ID2704,2021-02-16,N,30-12-1899 17:31:12,Admin Support,3,22
Becky,Y,30-12-1899 00:01:52,ID3055,2021-02-23,N,30-12-1899 10:43:41,Admin Support,3,89
Dan,Y,30-12-1899 00:05:30,ID1606,2021-01-29,N,30-12-1899 13:12:00,Admin Support,3,75
Dan,Y,30-12-1899 00:05:36,ID2792,2021-02-18,N,30-12-1899 10:56:38,Admin Support,3,32
Dan,Y,30-12-1899 00:02:06,ID4913,2021-03-29,N,30-12-1899 13:01:55,Admin Support,3,27
Diane,Y,30-12-1899 00:03:20,ID1044,2021-01-19,N,30-12-1899 10:19:12,Admin Support,3,89
Greg,Y,30-12-1899 00:01:06,ID3071,2021-02-23,N,30-12-1899 13:45:07,Admin Support,3,36
Greg,Y,30-12-1899 00:02:07,ID4727,2021-03-25,N,30-12-1899 16:01:55,Admin Support,3,118
Jim,Y,30-12-1899 00:00:34,ID1150,2021-01-21,N,30-12-1899 11:15:22,Admin Support,3,46
Jim,Y,30-12-1899 00:05:09,ID1288,2021-01-24,N,30-12-1899 09:05:46,Admin Support,3,116
Jim,Y,30-12-1899 00:01:05,ID2824,2021-02-18,N,30-12-1899 16:58:05,Admin Support,3,114
Joe,Y,30-12-1899 00:03:00,ID3653,2021-03-05,N,30-12-1899 12:41:46,Admin Support,3,118
Joe,Y,30-12-1899 00:05:15,ID4835,2021-03-27,N,30-12-1899 15:53:17,Admin Support,3,51
Stewart,Y,30-12-1899 00:03:45,ID2941,2021-02-20,N,30-12-1899 17:57:07,Admin Support,3,106
Stewart,Y,30-12-1899 00:06:54,ID4833,2021-03-27,N,30-12-1899 15:51:50,Admin Support,3,108
Becky,Y,30-12-1899 00:01:17,ID1903,2021-02-03,N,30-12-1899 11:13:55,Admin Support,4,107
Greg,Y,30-12-1899 00:03:31,ID4413,2021-03-19,N,30-12-1899 15:34:34,Admin Support,4,55
Greg,Y,30-12-1899 00:04:45,ID4963,2021-03-30,N,30-12-1899 15:36:00,Admin Support,4,22
Jim,Y,30-12-1899 00:03:26,ID1407,2021-01-26,N,30-12-1899 09:41:46,Admin Support,4,41
Jim,Y,30-12-1899 00:05:54,ID2311,2021-02-10,N,30-12-1899 11:03:50,Admin Support,4,46
Jim,Y,30-12-1899 00:06:33,ID3065,2021-02-23,N,30-12-1899 12:59:02,Admin Support,4,39
Martha,Y,30-12-1899 00:03:02,ID2371,2021-02-11,N,30-12-1899 09:44:38,Admin Support,4,115
Martha,Y,30-12-1899 00:03:34,ID2774,2021-02-17,N,30-12-1899 17:44:10,Admin Support,4,48
Stewart,Y,30-12-1899 00:03:41,ID1689,2021-01-30,N,30-12-1899 16:13:26,Admin Support,4,65
Stewart,Y,30-12-1899 00:05:43,ID3147,2021-02-24,N,30-12-1899 17:42:43,Admin Support,4,12
Stewart,Y,30-12-1899 00:05:11,ID3182,2021-02-25,N,30-12-1899 12:31:41,Admin Support,4,98
Stewart,Y,30-12-1899 00:03:45,ID4583,2021-03-22,N,30-12-1899 16:29:17,Admin Support,4,35
Stewart,Y,30-12-1899 00:03:37,ID4580,2021-03-22,N,30-12-1899 16:06:14,Admin Support,4,58
Becky,Y,30-12-1899 00:03:15,ID1211,2021-01-22,N,30-12-1899 14:49:55,Admin Support,5,54
Becky,Y,30-12-1899 00:05:49,ID3798,2021-03-07,N,30-12-1899 16:58:05,Admin Support,5,22
Dan,Y,30-12-1899 00:02:36,ID3313,2021-02-27,N,30-12-1899 16:00:29,Admin Support,5,110
Dan,Y,30-12-1899 00:06:13,ID3548,2021-03-03,N,30-12-1899 15:33:07,Admin Support,5,18
Dan,Y,30-12-1899 00:02:58,ID4855,2021-03-28,N,30-12-1899 10:26:24,Admin Support,5,22
Greg,Y,30-12-1899 00:01:01,ID1247,2021-01-23,N,30-12-1899 11:32:38,Admin Support,5,10
Greg,Y,30-12-1899 00:01:07,ID3792,2021-03-07,N,30-12-1899 16:24:58,Admin Support,5,56
Jim,Y,30-12-1899 00:05:08,ID4149,2021-03-14,N,30-12-1899 13:40:48,Admin Support,5,26
Jim,Y,30-12-1899 00:04:44,ID4547,2021-03-22,N,30-12-1899 10:14:53,Admin Support,5,104
Joe,Y,30-12-1899 00:02:59,ID1988,2021-02-04,N,30-12-1899 12:36:00,Admin Support,5,60
Joe,Y,30-12-1899 00:01:10,ID4687,2021-03-24,N,30-12-1899 16:27:50,Admin Support,5,89
Stewart,Y,30-12-1899 00:05:46,ID4104,2021-03-13,N,30-12-1899 15:36:00,Admin Support,5,101
Becky,Y,30-12-1899 00:06:02,ID3893,2021-03-09,N,30-12-1899 15:44:38,Contract related,1,79
Greg,Y,30-12-1899 00:06:54,ID2593,2021-02-14,N,30-12-1899 17:42:43,Contract related,1,99
Greg,Y,30-12-1899 00:05:14,ID2934,2021-02-20,N,30-12-1899 16:16:19,Contract related,1,85
Jim,Y,30-12-1899 00:06:49,ID1052,2021-01-19,N,30-12-1899 11:44:10,Contract related,1,79
Joe,Y,30-12-1899 00:04:14,ID2442,2021-02-12,N,30-12-1899 10:13:26,Contract related,1,55
Martha,Y,30-12-1899 00:04:50,ID2739,2021-02-17,N,30-12-1899 12:11:31,Contract related,1,52
Martha,Y,30-12-1899 00:04:36,ID4023,2021-03-12,N,30-12-1899 09:11:31,Contract related,1,32
Becky,Y,30-12-1899 00:06:09,ID2781,2021-02-18,N,30-12-1899 10:00:29,Contract related,2,64
Dan,Y,30-12-1899 00:05:47,ID2334,2021-02-10,N,30-12-1899 13:04:48,Contract related,2,53
Dan,Y,30-12-1899 00:05:57,ID4206,2021-03-15,N,30-12-1899 16:04:48,Contract related,2,40
Dan,Y,30-12-1899 00:04:55,ID4254,2021-03-16,N,30-12-1899 13:56:38,Contract related,2,38
Dan,Y,30-12-1899 00:06:06,ID4576,2021-03-22,N,30-12-1899 15:41:46,Contract related,2,109
Martha,Y,30-12-1899 00:06:00,ID1927,2021-02-03,N,30-12-1899 13:43:41,Contract related,2,102
Stewart,Y,30-12-1899 00:01:19,ID1709,2021-01-30,N,30-12-1899 17:29:46,Contract related,2,50
Becky,Y,30-12-1899 00:05:05,ID3843,2021-03-08,N,30-12-1899 17:00:58,Contract related,3,95
Becky,Y,30-12-1899 00:05:24,ID3866,2021-03-09,N,30-12-1899 10:29:17,Contract related,3,41
Becky,Y,30-12-1899 00:06:19,ID4273,2021-03-16,N,30-12-1899 16:13:26,Contract related,3,26
Dan,Y,30-12-1899 00:06:32,ID3413,2021-03-01,N,30-12-1899 13:14:53,Contract related,3,116
Diane,Y,30-12-1899 00:01:49,ID1917,2021-02-03,N,30-12-1899 12:57:36,Contract related,3,104
Greg,Y,30-12-1899 00:00:59,ID4088,2021-03-13,N,30-12-1899 11:42:43,Contract related,3,28
Jim,Y,30-12-1899 00:04:55,ID3314,2021-02-27,N,30-12-1899 16:00:29,Contract related,3,19
Jim,Y,30-12-1899 00:05:16,ID4378,2021-03-18,N,30-12-1899 17:41:17,Contract related,3,102
Jim,Y,30-12-1899 00:05:34,ID4909,2021-03-29,N,30-12-1899 12:00:00,Contract related,3,121
Joe,Y,30-12-1899 00:03:51,ID1554,2021-01-28,N,30-12-1899 14:19:41,Contract related,3,86
Joe,Y,30-12-1899 00:00:41,ID3220,2021-02-26,N,30-12-1899 09:18:43,Contract related,3,33
Martha,Y,30-12-1899 00:00:40,ID4692,2021-03-24,N,30-12-1899 17:28:19,Contract related,3,73
Stewart,Y,30-12-1899 00:00:31,ID1273,2021-01-23,N,30-12-1899 16:13:26,Contract related,3,31
Stewart,Y,30-12-1899 00:03:31,ID2603,2021-02-15,N,30-12-1899 10:20:38,Contract related,3,59
Stewart,Y,30-12-1899 00:04:16,ID4337,2021-03-18,N,30-12-1899 10:56:38,Contract related,3,71
Becky,Y,30-12-1899 00:03:42,ID1502,2021-01-27,N,30-12-1899 15:40:19,Contract related,4,10
Becky,Y,30-12-1899 00:03:56,ID1710,2021-01-30,N,30-12-1899 17:29:46,Contract related,4,33
Becky,Y,30-12-1899 00:06:01,ID3347,2021-02-28,N,30-12-1899 11:26:53,Contract related,4,116
Dan,Y,30-12-1899 00:06:04,ID1006,2021-01-18,N,30-12-1899 13:10:34,Contract related,4,65
Dan,Y,30-12-1899 00:05:35,ID2901,2021-02-20,N,30-12-1899 12:10:05,Contract related,4,115
Diane,Y,30-12-1899 00:04:40,ID1192,2021-01-22,N,30-12-1899 10:37:55,Contract related,4,55
Diane,Y,30-12-1899 00:03:33,ID1264,2021-01-23,N,30-12-1899 13:33:36,Contract related,4,62
Diane,Y,30-12-1899 00:01:16,ID3254,2021-02-26,N,30-12-1899 16:04:48,Contract related,4,87
Diane,Y,30-12-1899 00:05:09,ID3618,2021-03-04,N,30-12-1899 15:36:00,Contract related,4,11
Diane,Y,30-12-1899 00:03:18,ID4525,2021-03-21,N,30-12-1899 15:24:29,Contract related,4,60
Greg,Y,30-12-1899 00:06:42,ID2758,2021-02-17,N,30-12-1899 15:10:05,Contract related,4,50
Jim,Y,30-12-1899 00:01:50,ID1085,2021-01-19,N,30-12-1899 16:40:48,Contract related,4,105
Jim,Y,30-12-1899 00:06:50,ID4704,2021-03-25,N,30-12-1899 10:48:00,Contract related,4,73
Joe,Y,30-12-1899 00:03:46,ID1014,2021-01-18,N,30-12-1899 16:12:00,Contract related,4,24
Joe,Y,30-12-1899 00:04:43,ID1034,2021-01-19,N,30-12-1899 09:15:50,Contract related,4,10
Joe,Y,30-12-1899 00:03:52,ID1046,2021-01-19,N,30-12-1899 10:33:36,Contract related,4,106
Joe,Y,30-12-1899 00:05:08,ID1853,2021-02-02,N,30-12-1899 10:35:02,Contract related,4,105
Martha,Y,30-12-1899 00:02:32,ID3242,2021-02-26,N,30-12-1899 14:05:17,Contract related,4,93
Martha,Y,30-12-1899 00:05:16,ID3275,2021-02-27,N,30-12-1899 09:11:31,Contract related,4,44
Stewart,Y,30-12-1899 00:00:52,ID1301,2021-01-24,N,30-12-1899 10:04:48,Contract related,4,28
Stewart,Y,30-12-1899 00:00:52,ID2523,2021-02-13,N,30-12-1899 15:14:24,Contract related,4,70
Stewart,Y,30-12-1899 00:04:19,ID3900,2021-03-09,N,30-12-1899 16:59:31,Contract related,4,32
Stewart,Y,30-12-1899 00:02:31,ID4446,2021-03-20,N,30-12-1899 13:12:00,Contract related,4,27
Dan,Y,30-12-1899 00:06:47,ID1810,2021-02-01,N,30-12-1899 13:46:34,Contract related,5,87
Dan,Y,30-12-1899 00:00:54,ID2832,2021-02-19,N,30-12-1899 09:18:43,Contract related,5,14
Diane,Y,30-12-1899 00:01:52,ID2063,2021-02-05,N,30-12-1899 13:07:41,Contract related,5,75
Diane,Y,30-12-1899 00:02:24,ID2474,2021-02-12,N,30-12-1899 15:53:17,Contract related,5,83
Greg,Y,30-12-1899 00:03:17,ID2638,2021-02-15,N,30-12-1899 14:57:07,Contract related,5,44
Greg,Y,30-12-1899 00:03:11,ID4545,2021-03-22,N,30-12-1899 10:07:41,Contract related,5,32
Jim,Y,30-12-1899 00:02:02,ID3570,2021-03-04,N,30-12-1899 09:43:12,Contract related,5,24
Jim,Y,30-12-1899 00:05:44,ID3630,2021-03-04,N,30-12-1899 17:15:22,Contract related,5,91
Jim,Y,30-12-1899 00:03:20,ID3688,2021-03-05,N,30-12-1899 17:34:05,Contract related,5,116
Joe,Y,30-12-1899 00:05:08,ID3390,2021-03-01,N,30-12-1899 09:07:12,Contract related,5,62
Joe,Y,30-12-1899 00:01:19,ID4272,2021-03-16,N,30-12-1899 16:00:29,Contract related,5,20
Martha,Y,30-12-1899 00:05:11,ID3600,2021-03-04,N,30-12-1899 12:46:05,Contract related,5,30
Stewart,Y,30-12-1899 00:06:56,ID1650,2021-01-30,N,30-12-1899 11:26:53,Contract related,5,94
Dan,Y,30-12-1899 00:03:54,ID4683,2021-03-24,N,30-12-1899 16:16:19,Payment related,1,113
Diane,Y,30-12-1899 00:00:58,ID1721,2021-01-31,N,30-12-1899 09:27:22,Payment related,1,67
Diane,Y,30-12-1899 00:03:53,ID3747,2021-03-06,N,30-12-1899 17:18:14,Payment related,1,34
Greg,Y,30-12-1899 00:02:18,ID2928,2021-02-20,N,30-12-1899 16:00:29,Payment related,1,44
Jim,Y,30-12-1899 00:02:42,ID2067,2021-02-05,N,30-12-1899 13:43:41,Payment related,1,74
Jim,Y,30-12-1899 00:04:57,ID3628,2021-03-04,N,30-12-1899 16:56:38,Payment related,1,57
Martha,Y,30-12-1899 00:01:40,ID2033,2021-02-05,N,30-12-1899 09:37:26,Payment related,1,48
Becky,Y,30-12-1899 00:06:18,ID1235,2021-01-23,N,30-12-1899 09:51:50,Payment related,2,112
Dan,Y,30-12-1899 00:06:08,ID2332,2021-02-10,N,30-12-1899 12:59:02,Payment related,2,46
Dan,Y,30-12-1899 00:04:42,ID4627,2021-03-23,N,30-12-1899 16:39:22,Payment related,2,50
Dan,Y,30-12-1899 00:02:21,ID4748,2021-03-26,N,30-12-1899 10:06:14,Payment related,2,59
Jim,Y,30-12-1899 00:05:59,ID4312,2021-03-17,N,30-12-1899 16:22:05,Payment related,2,98
Joe,Y,30-12-1899 00:01:05,ID1677,2021-01-30,N,30-12-1899 14:36:58,Payment related,2,68
Joe,Y,30-12-1899 00:05:16,ID1993,2021-02-04,N,30-12-1899 13:06:14,Payment related,2,72
Joe,Y,30-12-1899 00:03:34,ID3017,2021-02-22,N,30-12-1899 14:06:43,Payment related,2,29
Joe,Y,30-12-1899 00:06:25,ID3479,2021-03-02,N,30-12-1899 13:23:31,Payment related,2,19
Stewart,Y,30-12-1899 00:04:09,ID4534,2021-03-21,N,30-12-1899 17:26:53,Payment related,2,98
Becky,Y,30-12-1899 00:06:42,ID2279,2021-02-09,N,30-12-1899 14:29:46,Payment related,3,47
Becky,Y,30-12-1899 00:06:48,ID3468,2021-03-02,N,30-12-1899 11:08:10,Payment related,3,106
Diane,Y,30-12-1899 00:02:43,ID2991,2021-02-21,N,30-12-1899 17:19:41,Payment related,3,90
Diane,Y,30-12-1899 00:03:36,ID3117,2021-02-24,N,30-12-1899 14:34:05,Payment related,3,84
Greg,Y,30-12-1899 00:02:26,ID1356,2021-01-25,N,30-12-1899 11:42:43,Payment related,3,57
Greg,Y,30-12-1899 00:03:57,ID1788,2021-02-01,N,30-12-1899 11:15:22,Payment related,3,62
Greg,Y,30-12-1899 00:03:28,ID2189,2021-02-07,N,30-12-1899 16:09:07,Payment related,3,71
Jim,Y,30-12-1899 00:00:40,ID2841,2021-02-19,N,30-12-1899 11:54:14,Payment related,3,26
Joe,Y,30-12-1899 00:00:38,ID1348,2021-01-25,N,30-12-1899 10:10:34,Payment related,3,123
Joe,Y,30-12-1899 00:02:23,ID1618,2021-01-29,N,30-12-1899 15:21:36,Payment related,3,105
Martha,Y,30-12-1899 00:04:20,ID1838,2021-02-01,N,30-12-1899 17:38:24,Payment related,3,29
Martha,Y,30-12-1899 00:04:28,ID2765,2021-02-17,N,30-12-1899 16:27:50,Payment related,3,12
Martha,Y,30-12-1899 00:03:22,ID2957,2021-02-21,N,30-12-1899 11:42:43,Payment related,3,39
Stewart,Y,30-12-1899 00:03:36,ID1675,2021-01-30,N,30-12-1899 14:11:02,Payment related,3,122
Stewart,Y,30-12-1899 00:01:04,ID2714,2021-02-17,N,30-12-1899 09:23:02,Payment related,3,15
Becky,Y,30-12-1899 00:01:58,ID1271,2021-01-23,N,30-12-1899 16:01:55,Payment related,4,56
Becky,Y,30-12-1899 00:05:00,ID1244,2021-01-23,N,30-12-1899 11:18:14,Payment related,4,63
Becky,Y,30-12-1899 00:06:46,ID1778,2021-02-01,N,30-12-1899 09:25:55,Payment related,4,125
Becky,Y,30-12-1899 00:03:40,ID3238,2021-02-26,N,30-12-1899 13:01:55,Payment related,4,16
Becky,Y,30-12-1899 00:03:05,ID4958,2021-03-30,N,30-12-1899 12:46:05,Payment related,4,116
Dan,Y,30-12-1899 00:04:42,ID1002,2021-01-18,N,30-12-1899 12:48:58,Payment related,4,94
Dan,Y,30-12-1899 00:01:49,ID1837,2021-02-01,N,30-12-1899 17:38:24,Payment related,4,22
Dan,Y,30-12-1899 00:05:32,ID4277,2021-03-16,N,30-12-1899 17:09:36,Payment related,4,105
Dan,Y,30-12-1899 00:02:20,ID4741,2021-03-26,N,30-12-1899 09:24:29,Payment related,4,78
Diane,Y,30-12-1899 00:02:11,ID3646,2021-03-05,N,30-12-1899 11:24:00,Payment related,4,117
Diane,Y,30-12-1899 00:06:14,ID4524,2021-03-21,N,30-12-1899 15:15:50,Payment related,4,86
Diane,Y,30-12-1899 00:02:50,ID4787,2021-03-26,N,30-12-1899 17:05:17,Payment related,4,125
Jim,Y,30-12-1899 00:01:53,ID2307,2021-02-10,N,30-12-1899 09:18:43,Payment related,4,16
Jim,Y,30-12-1899 00:04:13,ID3169,2021-02-25,N,30-12-1899 11:09:36,Payment related,4,50
Jim,Y,30-12-1899 00:01:21,ID3219,2021-02-26,N,30-12-1899 09:18:43,Payment related,4,104
Joe,Y,30-12-1899 00:01:31,ID3989,2021-03-11,N,30-12-1899 13:32:10,Payment related,4,106
Martha,Y,30-12-1899 00:03:05,ID1361,2021-01-25,N,30-12-1899 11:54:14,Payment related,4,105
Martha,Y,30-12-1899 00:03:33,ID4056,2021-03-12,N,30-12-1899 14:18:14,Payment related,4,16
Martha,Y,30-12-1899 00:02:47,ID4331,2021-03-18,N,30-12-1899 09:14:24,Payment related,4,59
Stewart,Y,30-12-1899 00:03:37,ID1596,2021-01-29,N,30-12-1899 12:46:05,Payment related,4,42
Stewart,Y,30-12-1899 00:03:15,ID1862,2021-02-02,N,30-12-1899 13:23:31,Payment related,4,35
Stewart,Y,30-12-1899 00:05:41,ID2530,2021-02-13,N,30-12-1899 16:16:19,Payment related,4,124
Stewart,Y,30-12-1899 00:00:39,ID2769,2021-02-17,N,30-12-1899 17:11:02,Payment related,4,69
Stewart,Y,30-12-1899 00:06:24,ID2935,2021-02-20,N,30-12-1899 16:32:10,Payment related,4,27
Stewart,Y,30-12-1899 00:03:27,ID3241,2021-02-26,N,30-12-1899 14:05:17,Payment related,4,35
Stewart,Y,30-12-1899 00:02:52,ID4281,2021-03-17,N,30-12-1899 09:05:46,Payment related,4,50
Stewart,Y,30-12-1899 00:02:26,ID4987,2021-03-31,N,30-12-1899 13:01:55,Payment related,4,10
Becky,Y,30-12-1899 00:02:01,ID1638,2021-01-30,N,30-12-1899 09:53:17,Payment related,5,92
Becky,Y,30-12-1899 00:06:11,ID1664,2021-01-30,N,30-12-1899 12:48:58,Payment related,5,98
Becky,Y,30-12-1899 00:00:59,ID3637,2021-03-05,N,30-12-1899 10:24:58,Payment related,5,98
Becky,Y,30-12-1899 00:02:01,ID4794,2021-03-27,N,30-12-1899 09:36:00,Payment related,5,70
Dan,Y,30-12-1899 00:06:22,ID1713,2021-01-31,N,30-12-1899 09:00:00,Payment related,5,100
